,Okrug,Division,DivLatitude,DivLongitude,VenueId,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1099,Eastern Administrative Okrug,Golyanovo,55.82055555555556,37.80722222222222,524ea67211d283ab7e5c2445,Горздрав,55.819915317538765,37.80244991597802,Pharmacy
1100,Eastern Administrative Okrug,Golyanovo,55.82055555555556,37.80722222222222,4f9a82f4e4b060642e1b03f8,Автобус 223,55.824363923930136,37.80970825614516,Bus Line
1101,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4fcce9f0e4b01cbffc877488,MaxFit,55.76788188016707,37.8306955924121,Gym
1102,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,53e8dc4a498e839fcecd5396,Подружка,55.76733986452862,37.830244810382354,Cosmetics Shop
1103,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,5219fcde8bbdf7c5dcde39a5,ЧЕТЫРЕ ЛАПЫ,55.768065758419,37.831985991402,Pet Store
1104,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4e117276185076a62eee407e,Ситилинк,55.76532378068841,37.83311605453491,Electronics Store
1105,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,5782920e498e8d809adad217,Domino's Pizza,55.763369645028604,37.83305607752821,Pizza Place
1106,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4d8f04591716a143a3c140f7,Перекрёсток,55.76644,37.828701,Supermarket
1107,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4ec64293775bf65c01f1377b,Подружка,55.7713132049881,37.83276168198878,Cosmetics Shop
1108,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4cfa2f3120fe370445934bf8,МузТорг Дисконт,55.767738367392234,37.83319386070183,Music Store
1109,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4ec8eaf1f5b9e88194375401,ТЦ «Столица»,55.76719532418611,37.8292364811501,Shopping Mall
1110,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4f7d4e7fe4b0f3f028282c11,Яма,55.770840726072514,37.832957071402525,Department Store
1111,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,510ea183e4b04d5bb4a0b768,САВЕНИ,55.763820238617235,37.833057242421916,Food & Drink Shop
1112,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4ef104f97ed1f6753d9314c8,Пятерочка,55.76707084870534,37.830723829689056,Supermarket
1113,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4f2295eee4b05160acf7cb77,ГСКЦ «Надежда»,55.76728155588721,37.82752950669491,Event Space
1114,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4d98775061a3a1cde0eecd42,Негоциант,55.76768340396308,37.83297319767398,Hobby Shop
1115,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4ed0cc55490168f8d042581c,M-Shoes М-Шуз,55.767312598944,37.830005831813594,Shoe Store
1116,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4f8abc96e4b057e281a2f251,Связной,55.767259690146425,37.829438103635205,Mobile Phone Shop
1117,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4e7dba1c82316549f5f3cb9a,Академия Детские Товары,55.76745962259017,37.82915622829059,Toy / Game Store
1118,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,507af253e4b06da142a56d24,Конечная,55.76787308440805,37.8380638917823,Bus Stop
1119,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,4fd22af6e4b0d4674d7ba3f1,Магаз у тёти Маши,55.77047129964234,37.83333747467519,Convenience Store
1120,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,52062def11d2522d775fc4d9,Восьмой,55.770648928037794,37.833110569427376,Shopping Mall
1121,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,515ec886e4b0a9e5c4177235,"Бар 3""а""",55.76326081053557,37.83312396030351,Café
1122,Eastern Administrative Okrug,Ivanovskoye,55.76722222222222,37.83277777777778,50d30b99e4b0d3035a538bcc,Магазин Вкусняшек,55.771212,37.833065,Market
1123,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,5543bf93498e6af2ecd42966,Серебряный дождь,55.775356813966866,37.747021809612164,Go Kart Track
1124,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,4fa7b89ae4b0baf7ceeb13d8,Детский парк аттракционов «Кроха»,55.77499356276297,37.74936118824299,Theme Park
1125,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,5b702b2a112c6c002ca4e5e1,парк-кафе лесное,55.773854,37.748623,Café
1126,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,51a87b02498ee9ab22003504,Площадка для воркаута,55.77480038840678,37.75062741918549,Outdoor Gym
1127,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,5217871611d29cdef01c59dd,Теннисные корты,55.77558527181341,37.74953661387098,Tennis Court
1128,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,4fb8f6ade4b06b008d4cf11e,Аллея Большого Круга,55.77317449752132,37.750099256850135,Pedestrian Plaza
1129,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,4e4684ddc65bd6ffbe920ed7,Эстрада «Солнечная»,55.77494764211754,37.75285790916139,Music Venue
1130,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,53803e93498e22b2a67ce74e,Йога в Измайловском парке,55.77476151073983,37.752676045603124,Yoga Studio
1131,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,505ce81ee4b0cc9833e60d23,Moscow Team [Drag Racing],55.77992379488393,37.744187905571664,Racetrack
1132,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,510954dae4b0b31197e0386b,Чудо Парк,55.77619713110425,37.74880624053923,Park
1133,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,535f44c3498eef089269a57e,АТЦ Россия,55.7765231258306,37.746701960426186,Auto Workshop
1134,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,51d6d72c498e252717d9c046,Велопрокат в Измайловском парке,55.775664186598874,37.749066595281086,Bike Rental / Bike Share
1135,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,517d13d8498e5b406e409041,Белочка,55.7743452417513,37.748532263674264,Café
1136,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,544a0ee9498eb6708746a99c,НаКолесах.ру,55.77446128489927,37.746989498432846,Auto Workshop
1137,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,51a9e9d3498e2bc2827294ee,Настольный теннис в Измайловском парке,55.77514553968624,37.75010936521088,Tennis Court
1138,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,5441ff2d498ee121aa7338af,НаКолесах.ru,55.774289591001335,37.74695649051762,Auto Workshop
1139,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,502cfe30e4b01a9d9da694d9,Волейбол Измайловский Парк,55.77520786848422,37.75046302247551,Volleyball Court
1140,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,4fd37711e4b0191b9bee0cb5,Баскетбольная Площадка,55.775080972028704,37.75071846698524,Basketball Court
1141,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,4e941d7c6da119d220b2536d,Столовая,55.77470098535632,37.74312487140292,Cafeteria
1142,Eastern Administrative Okrug,Izmaylovo,55.776944444444446,37.74666666666667,51fbd388498ec02f48a74a0c,Я люблю Москву,55.773217,37.749105,Outdoor Sculpture
1143,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,598afc398264444d05d74af6,NumberOneFit,55.71319920797267,37.898641681168094,Gym / Fitness Center
1144,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,4f5ba26be4b07fef00afa355,Sportown,55.717864256460786,37.88976871589519,Gym / Fitness Center
1145,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,57cc39ef498eeafce7e17524,Burger King,55.71153675079982,37.89787402631001,Fast Food Restaurant
1146,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,5187ccae498ecce31cca9b68,ТЦ «Кожуховский»,55.71211506482561,37.89791156156288,Shopping Mall
1147,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,54e8a857498ec7eb242148bf,Пятерочка,55.714348730108554,37.88637098490403,Supermarket
1148,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,58287ac651856d50352ecd4a,Domino's Pizza,55.711792,37.898476,Pizza Place
1149,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,5753e457498eb5969110e100,ТЦ «Косино парк»,55.71440818901166,37.885193824768066,Shopping Mall
1150,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,50caf19fe4b06fef165e6ea8,ТЦ «Зебра»,55.71668961549036,37.887549153167406,Shopping Mall
1151,Eastern Administrative Okrug,Kosino-Ukhtomsky,55.71472222222223,37.89277777777778,55f6efad498e412be6651904,Спорт-бар Музей пива,55.711398285757525,37.888197898864746,Beer Store
1152,Eastern Administrative Okrug,Metrogorodok,55.83861111111111,37.748333333333335,50095c06e4b09ba49feb96d3,"Вертолетная площадка ""Лосиный остров""",55.83511516640633,37.74462101342025,Heliport
1153,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4ec3b0fd4901dfe99bdc1956,Астэра,55.75197502322766,37.81261143366037,Salon / Barbershop
1154,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5606af10498e0ef4480fb296,Face-Off,55.74852,37.816456,Beer Store
1155,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,514aa488e4b0278bda697fa4,Хлебная Лавка,55.75212683690529,37.81243496713308,Bakery
1156,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,57360ae9498e7cee24ebb58f,Пивариус,55.752412,37.814853,Beer Store
1157,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,598746ede679bc7ea557e37b,Вкусвилл,55.7510716718008,37.81765753173015,Health Food Store
1158,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5835b64b18384c4177c2ab23,Giardino Di Pino,55.751102446998175,37.81986435692056,Pizza Place
1159,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,53fd98e4498ebd6e2a2528f4,Теремок,55.75221383035138,37.818821060429904,Blini House
1160,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,54cbabb5498e049f00fc21d5,DONER-ХАУС. ПЕКАРНЯ,55.75285342555869,37.817932214942864,Shawarma Place
1161,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5353c3e7498e01e6193267d3,Ароматный мир,55.748937162188106,37.81675586510205,Wine Shop
1162,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4f0da963e4b01ae23f3e3b9e,Бассейн Феникс,55.752258713810384,37.813884931210076,Pool
1163,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4e33dc4a52b11c7462270284,Пекарня,55.7521239685453,37.81836063695479,Bakery
1164,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4fcda477e4b00fbc486d486f,Две палочки,55.75110209549043,37.819902732178086,Japanese Restaurant
1165,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4cc5511bbe40a35d2d89834c,Якитория,55.75207423343706,37.812967408198716,Sushi Restaurant
1166,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4f23a502e4b0acaff765ddc6,Мегафон,55.75142616524856,37.81678255955478,Mobile Phone Shop
1167,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4d32fd7398336dcba45929f0,Музей русского лубка и наивного искусства,55.749066273370396,37.81625998133122,Art Museum
1168,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,52caca2e11d2c6677751dcd0,Yves Rocher (YVES ROCHER FRANCE),55.750874,37.819927,Cosmetics Shop
1169,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,55f08c46498e48a32caaf59a,Здоров.ру,55.75207944311615,37.81909709290958,Pharmacy
1170,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5a9729bc23472425dc7b2a58,Burger King,55.751839247377255,37.81589151002724,Fast Food Restaurant
1171,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,56166490498e6f45a8811051,KFC,55.75078781141944,37.82102545168582,Fast Food Restaurant
1172,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5c3da39bbd4009002c3d9dc3,Mcdonald's,55.752304,37.81802,Fast Food Restaurant
1173,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4db301676a23c31a02f7eb1b,Элизе,55.7514719438272,37.81675425441496,Cosmetics Shop
1174,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4f06faaae4b071c573eb1aeb,O'STIN,55.75218992874734,37.81980780823006,Clothing Store
1175,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4fb09a52e4b05b8b56a033fd,Sephora,55.752177,37.817792,Cosmetics Shop
1176,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,502b8c67e4b06a8c83e9a543,Рив Гош,55.751120643159446,37.82033631176662,Cosmetics Shop
1177,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5c3da3e683e380002cdbba80,McCafe,55.752544,37.81812,Coffee Shop
1178,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4e52b5cd1fc7a79465d528d8,Цветочная база №1,55.75336888874373,37.81739551473774,Flower Shop
1179,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4c0a7e08bbc676b072e249d5,McDonald's,55.750213,37.817211,Fast Food Restaurant
1180,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4d99f3c8744f370456621358,Calzedonia,55.75076035202513,37.820350669975255,Lingerie Store
1181,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,506c9d2e3d7c5efc538c0f42,Салон-магазин МТС,55.75114734940184,37.81998034761332,Mobile Phone Shop
1182,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4ffac361e4b020891a02435d,Шоколадница,55.752267148141144,37.819672689012386,Coffee Shop
1183,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4ff1957ee4b0279cf343b75c,Юлмарт Outpost,55.7513418263518,37.81538411546306,Electronics Store
1184,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,553e8b46498e5c6fee60e1ed,Дядя Коля,55.75357600014481,37.817147545938425,Restaurant
1185,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4f60f366e4b0ee9498db2b93,Продукты 24,55.7487578359952,37.81527400016785,Convenience Store
1186,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,50d2e2ade4b093b417d3b575,Суши Wok,55.75299091229219,37.81757204350819,Sushi Restaurant
1187,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,50f1801ce4b0e0c9d38c042e,Суши Шоп,55.75173460978854,37.81608492674457,Sushi Restaurant
1188,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,5db4320da77d6000087dae96,Бамбл Кофе,55.748599,37.816063,Coffee Shop
1189,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,527cd04211d22d7b81372460,Burger King,55.75117849931205,37.81973490588407,Fast Food Restaurant
1190,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,4e7dc4dfb80341cd90ea17c1,Мосцветторг,55.747861078447116,37.81585686210918,Flower Shop
1191,Eastern Administrative Okrug,Novogireyevo,55.75,37.81333333333333,50a232e7e4b09db6ada58c67,Остановка «Платформа Новогиреево»,55.746533883528926,37.81524043295906,Bus Stop
1192,Eastern Administrative Okrug,Novokosino,55.74,37.865,586eaf57d4ab735c99f71c5d,бар lost,55.74008877129436,37.86110564991297,Beer Bar
1193,Eastern Administrative Okrug,Novokosino,55.74,37.865,57990ef7498e2e15ab28228d,Чайхона №1,55.743186,37.867107,Middle Eastern Restaurant
1194,Eastern Administrative Okrug,Novokosino,55.74,37.865,4d629eb91ee8721e2d0cc321,Тануки,55.7423982985488,37.8689664288361,Japanese Restaurant
1195,Eastern Administrative Okrug,Novokosino,55.74,37.865,501e72ffe4b0c8155936c9a1,Фонтан,55.742692323633634,37.86418746556842,Fountain
1196,Eastern Administrative Okrug,Novokosino,55.74,37.865,4d8dbc08cb9b224b28197341,Виктория,55.74224670844842,37.86660384603461,Grocery Store
1197,Eastern Administrative Okrug,Novokosino,55.74,37.865,54eee04a498ea308700fd615,ВкусВилл,55.74322977521585,37.86389542524322,Health Food Store
1198,Eastern Administrative Okrug,Novokosino,55.74,37.865,5061d7ace4b03f519a45b67b,У Палыча,55.74359194786856,37.86147367502029,Candy Store
1199,Eastern Administrative Okrug,Novokosino,55.74,37.865,52c556fd498ef5985ae1162e,Пивной Ресторан Ганс и Марта,55.7376350456898,37.86757949691752,German Restaurant
1200,Eastern Administrative Okrug,Novokosino,55.74,37.865,4ee896026c25eda5a744ae6e,Новый Книжный,55.74261353256218,37.863522313139875,Bookstore
1201,Eastern Administrative Okrug,Novokosino,55.74,37.865,5232f91d11d21db3c91bdc43,"Народный парк ""Городецкий бульвар""",55.743326597067686,37.86521247221109,Park
1202,Eastern Administrative Okrug,Novokosino,55.74,37.865,509d15f8e4b0d1661b33d4e9,Спортив,55.73909005257179,37.86511099023458,Gym / Fitness Center
1203,Eastern Administrative Okrug,Novokosino,55.74,37.865,4fd1eefbe4b08f355ca7c4fa,Л'Этуаль,55.74222934004987,37.86664059362395,Cosmetics Shop
1204,Eastern Administrative Okrug,Novokosino,55.74,37.865,52ac7fbb11d293ec48d66629,Суши Wok,55.744246311321575,37.86622924513756,Sushi Restaurant
1205,Eastern Administrative Okrug,Novokosino,55.74,37.865,4f92fb09e4b04c0b8cac51f7,Аллея,55.74344525305523,37.86495519035235,Plaza
1206,Eastern Administrative Okrug,Novokosino,55.74,37.865,4f65aa5ee4b02cbb80249d30,пруд в лесу,55.73711094718831,37.867992895749154,Lake
1207,Eastern Administrative Okrug,Novokosino,55.74,37.865,4f493487e4b0c83960861205,Торговый центр Восход,55.743395336510495,37.859932696300206,Shopping Mall
1208,Eastern Administrative Okrug,Novokosino,55.74,37.865,5107eb737e2745d3c7bf8816,Дикси,55.73688935095121,37.8658559292555,Convenience Store
1209,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4db4061143a1369cb5b116cb,Перовский ПКиО,55.7419574291051,37.7753650412049,Park
1210,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,520f36f111d24aeb14f707c3,Скейт-парк Ferma,55.739529,37.771898,Skate Park
1211,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,5375f0e7498e8fd22d4e1ff4,Яркое место,55.74361098884508,37.775407960154126,Café
1212,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4e69971a52b1c1205f7190df,«Локомотив-Перово»,55.74078891698645,37.77343920901084,Soccer Stadium
1213,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4c239dc3136d20a1037ee061,Da Pino,55.745383928979855,37.77620294414301,Italian Restaurant
1214,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4f4e209d7716223249fa959e,Храм иконы Божией Матери «Знамение» в Перово,55.74313866847278,37.77294874191284,Church
1215,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,5072a8e6e4b06e882f96eae4,Дикси,55.74207306467693,37.771777623739176,Convenience Store
1216,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4e804e8b775ba065280ff462,Пятерочка,55.73938199315819,37.77113439642423,Supermarket
1217,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4fa151f4e4b0343b0935559c,Подружка,55.74567712560602,37.77607903831499,Cosmetics Shop
1218,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,51fbdf79498e5d2ec34c0632,Аптека,55.742006480173494,37.767917862326975,Pharmacy
1219,Eastern Administrative Okrug,Perovo,55.74138888888889,37.77472222222222,4ea27ddab6347b9967d05e71,Перовский Дворик,55.74554288163898,37.77195064723475,Playground
1220,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,50dc6bc1e4b052e1b575b403,МясновЪ и Отдохни,55.79797609850356,37.723549963404615,Butcher
1221,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4f9522cde4b0f08d414bf772,Площадка с драконом,55.799763670626824,37.72192414418079,Playground
1222,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,575187ff498e0c44875e9147,Подружка,55.7975445940046,37.72141908789881,Cosmetics Shop
1223,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,55e70486498e28b80affcd75,VaporLab,55.80056674743934,37.72313634616252,Vape Store
1224,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,5a01d531065ef52a4343e449,ВкусВилл,55.79631242092208,37.71935509486475,Health Food Store
1225,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4c7cf9f472ccef3b08e16932,Универсам «Вишенка»,55.79771647353671,37.72930327511122,Food & Drink Shop
1226,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4d30869010e9b1f7a0fbbbf1,Macfix.ru,55.799381077801215,37.72588484297723,Other Repair Shop
1227,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,5863ec1da37d72415218ecd7,Эверест,55.79707658700593,37.71805699287498,Food & Drink Shop
1228,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4f5f9a5a0cd6b126284ebdd1,Горздрав,55.797554066178606,37.721428871154785,Pharmacy
1229,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,54858265498e2316299f8be2,Хлебная Лавка,55.79621236636993,37.71923772094987,Bakery
1230,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,56226166498ee269df1687d8,Дикси,55.79794796218484,37.728187751834554,Convenience Store
1231,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4c7fe0c66cc2b713ebe80c9b,Ригла,55.79840460466268,37.72738256796047,Pharmacy
1232,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4e36b8befa7656ba317d986e,SportCourt,55.798014115268685,37.72308107064877,Sporting Goods Shop
1233,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,56d83cd3cd100929fb435453,СУШИ wok,55.796926501762144,37.71964538107445,Sushi Restaurant
1234,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,4eb3be8330f8d0f18b95bde0,Стильные Кухни,55.79811607806036,37.72682848316415,Furniture / Home Store
1235,Eastern Administrative Okrug,Preobrazhenskoye,55.79805555555556,37.72583333333333,53d66dc9498eca0e1e66208e,DuckStar's,55.79645310422947,37.719339729125096,Bar
1236,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,4cd2e25f4aa9f04d0ebc59cb,Динозаврик,55.81141391599515,37.81937439214361,Pet Store
1237,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,5c0c063e1c675b002c9690bb,BILLA,55.80497,37.818747,Supermarket
1238,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,5107eb877e2745d3c7bf9207,Дикси,55.810130591483066,37.82855723988129,Convenience Store
1239,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,4e25db9762e12f2b95ec466a,15 Парковая 44,55.80694382852538,37.817890693292476,Wine Shop
1240,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,5107eb8d7e2745d3c7bfc6f9,Дикси,55.81059089404122,37.81446000807829,Convenience Store
1241,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,52cbb26f498e191817b149fe,Магнит,55.81271274521496,37.82229585573077,Supermarket
1242,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,51bd3cc5498e24164d8cadfd,Собачья площадка,55.80714258662907,37.82751928271813,Dog Run
1243,Eastern Administrative Okrug,Severnoye Izmaylovo,55.80888888888889,37.82138888888889,4fafc913e4b0ffee0c87f48c,Продукты,55.81282707280944,37.82128076973791,Gourmet Shop
1244,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,4e66500c1f6ef7d07c5766a4,Подружка,55.76796257509016,37.73052156104151,Cosmetics Shop
1245,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,4eea03db4901326b61569362,Баня «Соколиная гора»,55.76662004083335,37.731492629107926,Bath House
1246,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,55bcb705498e3c806ef6c2a9,"Мирадж, Ресторан татарской кухни",55.76628864619104,37.73178923922085,Comfort Food Restaurant
1247,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,55b0ecd5498efa03898ae9a7,Лента,55.76737024413489,37.728828487356765,Supermarket
1248,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,52b68c98498e483df5ba9286,Магнит,55.77183179076889,37.73164589760757,Supermarket
1249,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,4f55ad98e4b05b4bc394149d,"Кафе ""Поворот""",55.77031448534426,37.735632097126995,Café
1250,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,50588e7fe4b0eceb3bbdc55e,Продукты 24/7,55.77292293194146,37.729820224328165,Convenience Store
1251,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,4fc243f5e4b0519068f41400,Фабрика кухни,55.77193971725884,37.72669848393622,Deli / Bodega
1252,Eastern Administrative Okrug,Sokolinaya gora,55.76972222222222,37.73111111111111,52ae9d1311d2d1e1190b6b5b,АСК-38,55.767523730873194,37.73735436466993,Pharmacy
1253,Eastern Administrative Okrug,Sokolniki,55.79472222222222,37.67638888888889,4bc8760792b376b03767513a,Sokolniki Park (ПКиО «Сокольники»),55.794827609547,37.67606350286626,Park
1254,Eastern Administrative Okrug,Sokolniki,55.79472222222222,37.67638888888889,4fb911bde4b03bc9cfbba436,Фонтан в парке Сокольники,55.79470408834124,37.67660842531525,Fountain
1255,Eastern Administrative Okrug,Sokolniki,55.79472222222222,37.67638888888889,5316bed8498edb5c47a53865,Cycle Pro,55.79683198343319,37.67417587288971,Cycle Studio
1256,Eastern Administrative Okrug,Sokolniki,55.79472222222222,37.67638888888889,4ea28912e3008f7d921e6721,Аттракционы в Сокольниках,55.79416631585673,37.67357082821042,Theme Park
1257,Eastern Administrative Okrug,Sokolniki,55.79472222222222,37.67638888888889,4fae756fe4b0df0ef76ab90f,Большой розарий,55.79604845443957,37.67118315413808,Botanical Garden
